,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
255,GO_Biological_Process_2017b,phosphorylated carbohydrate dephosphorylation (GO:0046838),1/30,0.0266695046006179,0.0912001809110417,0,0,40.47261663286004,146.68225415832842,PTPRB
256,GO_Biological_Process_2017b,phenylalanine catabolic process to phosphoenolpyruvate (GO:0019562),1/30,0.0266695046006179,0.0912001809110417,0,0,40.47261663286004,146.68225415832842,PTPRB
257,GO_Biological_Process_2017b,deoxyribose 5-phosphate phosphorylation (GO:0006019),1/30,0.0266695046006179,0.0912001809110417,0,0,40.47261663286004,146.68225415832842,LIMD1
258,GO_Biological_Process_2017b,organic acid phosphorylation (GO:0031388),1/30,0.0266695046006179,0.0912001809110417,0,0,40.47261663286004,146.68225415832842,LIMD1
53,GO_Biological_Process_2018,negative regulation of ERBB signaling pathway (GO:1901185),1/43,0.0380164579400951,0.0915211024483773,0,0,27.92717086834734,91.3144790197023,NRG1
260,GO_Biological_Process_2017b,phosphoanandamide dephosphorylation (GO:0035644),1/31,0.0275468149406694,0.0925476326515474,0,0,39.12156862745098,140.51952455455398,PTPRB
259,GO_Biological_Process_2017b,ventricular trabecula myocardium morphogenesis (GO:0003222),1/31,0.0275468149406694,0.0925476326515474,0,0,39.12156862745098,140.51952455455398,NRG1
56,GO_Biological_Process_2018,cartilage development (GO:0051216),1/46,0.0406171857845244,0.0926356868769856,0,0,26.06143790849673,83.48948444789488,NFIB
55,GO_Biological_Process_2018,regulation of cellular component movement (GO:0051270),1/46,0.0406171857845244,0.0926356868769856,0,0,26.06143790849673,83.48948444789488,NRG1
54,GO_Biological_Process_2018,negative regulation of ossification (GO:0030279),1/45,0.0397510152021215,0.0926356868769856,0,0,26.655080213903744,85.9658295948253,LIMD1
261,GO_Biological_Process_2017b,regulation of cell motility involved in somitogenic axis elongation (GO:0090249),1/32,0.0284233784701102,0.0946622082961063,0,0,37.85768500948767,134.79392621731594,NRG1
57,GO_Biological_Process_2018,protein autoubiquitination (GO:0051865),1/49,0.0432112724444188,0.0958313667369472,0,0,24.42892156862745,76.74721626832032,RNF220
59,GO_Biological_Process_2018,organelle assembly (GO:0070925),2/376,0.0442298615708987,0.0958313667369472,0,0,6.553475935828877,20.436065217728228,ATG16L1;LIMD1
58,GO_Biological_Process_2018,wound healing (GO:0042060),1/50,0.0440744949316926,0.0958313667369472,0,0,23.92917166866747,74.70385911458476,NRG1
262,GO_Biological_Process_2017b,regulation of heart rate by cardiac conduction (GO:0086091),1/34,0.030174267482518,0.0987755935538837,0,0,35.559714795008915,124.48623298308226,KCND3
263,GO_Biological_Process_2017b,substrate localization to autophagosome (GO:0061753),1/34,0.030174267482518,0.0987755935538837,0,0,35.559714795008915,124.48623298308226,ATG16L1
265,GO_Biological_Process_2017b,autophagosome assembly (GO:0000045),1/35,0.0310485941558708,0.0990967630141544,0,0,34.5121107266436,119.83301120641356,ATG16L1
266,GO_Biological_Process_2017b,carbohydrate phosphorylation (GO:0046835),1/35,0.0310485941558708,0.0990967630141544,0,0,34.5121107266436,119.83301120641356,LIMD1
264,GO_Biological_Process_2017b,nucleotide phosphorylation (GO:0046939),1/35,0.0310485941558708,0.0990967630141544,0,0,34.5121107266436,119.83301120641356,LIMD1
267,GO_Biological_Process_2017b,epiboly involved in wound healing (GO:0090505),1/36,0.0319221763964905,0.0993999476411046,0,0,33.52436974789916,115.4731604004656,NRG1
268,GO_Biological_Process_2017b,wound healing (GO:0042060),1/36,0.0319221763964905,0.0993999476411046,0,0,33.52436974789916,115.4731604004656,NRG1
269,GO_Biological_Process_2017b,deadenylation involved in gene silencing by miRNA (GO:0098806),1/36,0.0319221763964905,0.0993999476411046,0,0,33.52436974789916,115.4731604004656,LIMD1
270,GO_Biological_Process_2017b,wound healing involved in inflammatory response (GO:0002246),1/37,0.0327950148043916,0.1012942795974353,0,0,32.591503267973856,111.38077026649428,NRG1
273,GO_Biological_Process_2017b,ERBB2-ERBB4 signaling pathway (GO:0038135),1/38,0.0336671099659209,0.1015315206058875,0,0,31.70906200317965,107.5328454820737,NRG1
271,GO_Biological_Process_2017b,angiogenesis involved in wound healing (GO:0060055),1/38,0.0336671099659209,0.1015315206058875,0,0,31.70906200317965,107.5328454820737,NRG1
272,GO_Biological_Process_2017b,lipid phosphorylation (GO:0046834),1/38,0.0336671099659209,0.1015315206058875,0,0,31.70906200317965,107.5328454820737,LIMD1
274,GO_Biological_Process_2017b,ERBB2-ERBB3 signaling pathway (GO:0038133),1/39,0.0345384624837867,0.1025444273743437,0,0,30.87306501547988,103.9089106040704,NRG1
275,GO_Biological_Process_2017b,negative regulation of cell motility (GO:2000146),1/39,0.0345384624837867,0.1025444273743437,0,0,30.87306501547988,103.9089106040704,NRG1
276,GO_Biological_Process_2017b,phospholipid dephosphorylation (GO:0046839),1/40,0.035409072945574,0.1035242361691212,0,0,30.07993966817496,100.49067723322013,PTPRB
277,GO_Biological_Process_2017b,engulfment of target by autophagosome (GO:0061736),1/40,0.035409072945574,0.1035242361691212,0,0,30.07993966817496,100.49067723322013,ATG16L1
279,GO_Biological_Process_2017b,chondrocyte differentiation (GO:0002062),1/41,0.0362789419461595,0.1044724418449556,0,0,29.326470588235296,97.26176223664352,NFIB
278,GO_Biological_Process_2017b,ERBB2 signaling pathway (GO:0038128),1/41,0.0362789419461595,0.1044724418449556,0,0,29.326470588235296,97.26176223664352,NRG1
60,GO_Biological_Process_2018,autophagosome organization (GO:1905037),1/56,0.0492384039303871,0.104934303458202,0,0,21.31229946524064,64.173068346434,ATG16L1
61,GO_Biological_Process_2018,autophagosome assembly (GO:0000045),1/58,0.0509538444953197,0.1068387061998638,0,0,20.562435500516,61.21097903869968,ATG16L1
280,GO_Biological_Process_2017b,sucrose catabolic process via 3'-ketosucrose (GO:0019574),1/43,0.0380164579400951,0.108658980530272,0,0,27.92717086834734,91.3144790197023,PTPRB
281,GO_Biological_Process_2017b,activation of protein kinase B activity (GO:0032148),1/44,0.0388841061194349,0.1095045047334086,0,0,27.276333789329687,88.57088446864675,NRG1
282,GO_Biological_Process_2017b,dephosphorylation (GO:0016311),1/44,0.0388841061194349,0.1095045047334086,0,0,27.276333789329687,88.57088446864675,PTPRB
62,GO_Biological_Process_2018,potassium ion transport (GO:0006813),1/61,0.0535215254426699,0.110441242976938,0,0,19.531372549019608,57.18144005818292,KCND3
283,GO_Biological_Process_2017b,plasma membrane repair (GO:0001778),1/45,0.0397510152021215,0.1111287505285587,0,0,26.655080213903744,85.9658295948253,NRG1
135,WikiPathways_2019_Human,Nanoparticle triggered autophagic cell death WP2509,1/23,0.0205073714570783,0.1138697909275572,0,0,53.36898395721925,207.44368622737056,ATG16L1
137,WikiPathways_2019_Human,Cardiac Progenitor Differentiation WP2406,1/53,0.0466597514614696,0.1138697909275572,0,0,22.54524886877828,69.09833217880467,NRG1
138,WikiPathways_2019_Human,Apoptosis-related network due to altered Notch3 in ovarian cancer WP2864,1/53,0.0466597514614696,0.1138697909275572,0,0,22.54524886877828,69.09833217880467,NRG1
139,WikiPathways_2019_Human,Cardiac Hypertrophic Response WP2795,1/55,0.0483795859097418,0.1138697909275572,0,0,21.70806100217865,65.7467122997584,NRG1
140,WikiPathways_2019_Human,Pathways Affected in Adenoid Cystic Carcinoma WP3651,1/65,0.0569348954637786,0.1138697909275572,0,0,18.30698529411765,52.46501611587855,NFIB
136,WikiPathways_2019_Human,Mechanoregulation and pathology of YAP/TAZ via Hippo and non-Hippo mechanisms WP4534,1/47,0.0414826184608072,0.1138697909275572,0,0,25.493606138107417,81.1329113370927,LIMD1
284,GO_Biological_Process_2017b,positive regulation of cell motility (GO:2000147),1/47,0.0414826184608072,0.1151292961629649,0,0,25.493606138107417,81.1329113370927,NRG1
285,GO_Biological_Process_2017b,photosynthetic phosphorylation (GO:0009777),1/48,0.0423473138141528,0.1166836056893564,0,0,24.94993742177722,78.88796682594588,LIMD1
64,GO_Biological_Process_2018,regulation of gene silencing by miRNA (GO:0060964),1/67,0.0586372175990698,0.1169718211936785,0,0,17.750445632798574,50.34710965358108,LIMD1
63,GO_Biological_Process_2018,negative regulation of epithelial cell proliferation (GO:0050680),1/66,0.0577864196143044,0.1169718211936785,0,0,18.02443438914027,51.38768922197736,NFIB
65,GO_Biological_Process_2018,negative regulation of nucleic acid-templated transcription (GO:1903507),2/444,0.0595300690031704,0.1169718211936785,0,0,5.526018099547511,15.590409710594148,NRG1;LIMD1
67,GO_Biological_Process_2018,negative regulation of developmental process (GO:0051093),1/70,0.0611852603166933,0.1169718211936785,0,0,16.97612958226769,47.42874202866335,NFIB
66,GO_Biological_Process_2018,regulation of osteoblast differentiation (GO:0045667),1/69,0.0603366373648496,0.1169718211936785,0,0,17.226643598615915,48.3692416453001,LIMD1
286,GO_Biological_Process_2017b,negative regulation of epidermal growth factor receptor signaling pathway (GO:0042059),1/49,0.0432112724444188,0.1182136953300888,0,0,24.42892156862745,76.74721626832032,NRG1
141,WikiPathways_2019_Human,MicroRNAs in cardiomyocyte hypertrophy WP1544,1/84,0.0729902413804037,0.1182600373680141,0,0,14.10276399716513,36.91299089130259,NRG1
142,WikiPathways_2019_Human,ErbB Signaling Pathway WP673,1/91,0.0788400249120094,0.1182600373680141,0,0,13.001307189542484,33.02766894797317,NRG1
288,GO_Biological_Process_2017b,"negative regulation of transcription, DNA-templated (GO:0045892)",3/895,0.0441271473747728,0.1190189960882958,0,0,4.280269058295964,13.35735046942683,NRG1;ZNF678;LIMD1
287,GO_Biological_Process_2017b,negative regulation of protein homodimerization activity (GO:0090074),1/50,0.0440744949316926,0.1190189960882958,0,0,23.92917166866747,74.70385911458476,NRG1
289,GO_Biological_Process_2017b,positive regulation of protein homodimerization activity (GO:0090073),1/51,0.0449369818711912,0.1203556927039598,0,0,23.44941176470588,72.75166337328601,NRG1
143,WikiPathways_2019_Human,Senescence and Autophagy in Cancer WP615,1/105,0.0904351615790965,0.1205802154387954,0,0,11.243212669683258,27.0188131977752,ATG16L1
68,GO_Biological_Process_2018,gland development (GO:0048732),1/75,0.0654175289767128,0.1232504169126474,0,0,15.825119236883944,43.154546742931096,NRG1
309,GO_Biological_Process_2017b,negative regulation of transcription by competitive promoter binding (GO:0010944),2/416,0.0530259031730843,0.123920151420764,0,0,5.908212560386473,17.35227108213742,NRG1;LIMD1
307,GO_Biological_Process_2017b,carbon catabolite repression of transcription (GO:0045013),2/413,0.0523455409346631,0.123920151420764,0,0,5.952250608272506,17.558475756772538,NRG1;LIMD1
306,GO_Biological_Process_2017b,negative regulation of transcription by transcription factor catabolism (GO:0010620),2/413,0.0523455409346631,0.123920151420764,0,0,5.952250608272506,17.558475756772538,NRG1;LIMD1
305,GO_Biological_Process_2017b,negative regulation of transcription involved in G2/M transition of mitotic cell cycle (GO:0090419),2/413,0.0523455409346631,0.123920151420764,0,0,5.952250608272506,17.558475756772538,NRG1;LIMD1
302,GO_Biological_Process_2017b,"negative regulation of mating-type specific transcription, DNA-templated (GO:0045894)",2/412,0.0521194796819718,0.123920151420764,0,0,5.967073170731707,17.628026076478744,NRG1;LIMD1
310,GO_Biological_Process_2017b,positive regulation of gene silencing by miRNA (GO:2000637),1/61,0.0535215254426699,0.123920151420764,0,0,19.531372549019608,57.18144005818292,LIMD1
308,GO_Biological_Process_2017b,"negative regulation of DNA-templated transcription, termination (GO:0060567)",2/414,0.052571965767079,0.123920151420764,0,0,5.9375,17.48933536218089,NRG1;LIMD1
303,GO_Biological_Process_2017b,negative regulation of transcription during mitotic cell cycle (GO:0007068),2/412,0.0521194796819718,0.123920151420764,0,0,5.967073170731707,17.628026076478744,NRG1;LIMD1
312,GO_Biological_Process_2017b,positive regulation of canonical Wnt signaling pathway involved in controlling type B pancreatic cell proliferation (GO:2000081),2/419,0.0537095173259708,0.123920151420764,0,0,5.8648081534772185,17.149667096410305,NRG1;RNF220
290,GO_Biological_Process_2017b,epidermal growth factor receptor signaling pathway (GO:0007173),1/55,0.0483795859097418,0.123920151420764,0,0,21.70806100217865,65.7467122997584,NRG1
291,GO_Biological_Process_2017b,negative regulation of osteoblast differentiation (GO:0045668),1/56,0.0492384039303871,0.123920151420764,0,0,21.31229946524064,64.173068346434,LIMD1
292,GO_Biological_Process_2017b,inositol phosphate metabolic process (GO:0043647),1/57,0.0500964899328297,0.123920151420764,0,0,20.930672268907564,62.66233736405012,PTPRB
293,GO_Biological_Process_2017b,oxidative phosphorylation (GO:0006119),1/58,0.0509538444953197,0.123920151420764,0,0,20.562435500516,61.21097903869968,LIMD1
294,GO_Biological_Process_2017b,protein localization to pre-autophagosomal structure (GO:0034497),1/58,0.0509538444953197,0.123920151420764,0,0,20.562435500516,61.21097903869968,ATG16L1
295,GO_Biological_Process_2017b,phospholipid metabolic process (GO:0006644),1/59,0.051810468206973,0.123920151420764,0,0,20.20689655172414,59.81570875382696,PTPRB
296,GO_Biological_Process_2017b,negative regulation of ncRNA transcription associated with protein coding gene TSS/TES (GO:1904388),2/412,0.0521194796819718,0.123920151420764,0,0,5.967073170731707,17.628026076478744,NRG1;LIMD1
297,GO_Biological_Process_2017b,nitrogen catabolite repression of transcription (GO:0090295),2/412,0.0521194796819718,0.123920151420764,0,0,5.967073170731707,17.628026076478744,NRG1;LIMD1
298,GO_Biological_Process_2017b,negative regulation of antisense RNA transcription (GO:0060195),2/412,0.0521194796819718,0.123920151420764,0,0,5.967073170731707,17.628026076478744,NRG1;LIMD1
299,GO_Biological_Process_2017b,negative regulation of transcription from RNA polymerase V promoter (GO:1904280),2/412,0.0521194796819718,0.123920151420764,0,0,5.967073170731707,17.628026076478744,NRG1;LIMD1
300,GO_Biological_Process_2017b,"negative regulation of cellular carbohydrate metabolic process by negative regulation of transcription, DNA-templated (GO:0010678)",2/412,0.0521194796819718,0.123920151420764,0,0,5.967073170731707,17.628026076478744,NRG1;LIMD1
301,GO_Biological_Process_2017b,negative regulation of transcription by pheromones (GO:0045996),2/412,0.0521194796819718,0.123920151420764,0,0,5.967073170731707,17.628026076478744,NRG1;LIMD1
304,GO_Biological_Process_2017b,chromatin organization involved in negative regulation of transcription (GO:0097549),2/412,0.0521194796819718,0.123920151420764,0,0,5.967073170731707,17.628026076478744,NRG1;LIMD1
311,GO_Biological_Process_2017b,negative regulation of transcription from RNA polymerase I promoter (GO:0016479),2/419,0.0537095173259708,0.123920151420764,0,0,5.8648081534772185,17.149667096410305,NRG1;LIMD1
313,GO_Biological_Process_2017b,"negative regulation of DNA-templated transcription, elongation (GO:0032785)",2/422,0.0543963631343197,0.1243187308603554,0,0,5.8220238095238095,16.950577688742165,NRG1;LIMD1
315,GO_Biological_Process_2017b,"negative regulation of DNA-templated transcription, initiation (GO:2000143)",2/424,0.054856045732115,0.1243187308603554,0,0,5.793838862559242,16.819762630732004,NRG1;LIMD1
314,GO_Biological_Process_2017b,negative regulation of transcription from RNA polymerase III promoter (GO:0016480),2/423,0.0546260263910496,0.1243187308603554,0,0,5.807897862232779,16.884981067848866,NRG1;LIMD1
316,GO_Biological_Process_2017b,gene silencing by miRNA (GO:0035195),1/64,0.0560826445470321,0.1259725027195073,0,0,18.598506069094302,53.58097327195968,LIMD1
317,GO_Biological_Process_2017b,negative regulation of transcription involved in G1/S transition of mitotic cell cycle (GO:0071930),2/430,0.0562435978199366,0.1259725027195073,0,0,5.7108644859813085,16.436228122963634,NRG1;LIMD1
318,GO_Biological_Process_2017b,negative regulation of transcription by transcription factor localization (GO:0010621),2/432,0.0567089301669923,0.1260466182810821,0,0,5.683720930232558,16.311276359736333,NRG1;LIMD1
319,GO_Biological_Process_2017b,potassium ion transport (GO:0006813),1/65,0.0569348954637786,0.1260466182810821,0,0,18.30698529411765,52.46501611587855,KCND3
69,GO_Biological_Process_2018,regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061418),1/78,0.0679482341709108,0.1261895777459772,0,0,15.206264323911382,40.88978353793229,LIMD1
320,GO_Biological_Process_2017b,regulation of cell migration (GO:0030334),1/66,0.0577864196143044,0.1271965443234403,0,0,18.02443438914027,51.38768922197736,NRG1
71,GO_Biological_Process_2018,positive regulation of protein targeting to mitochondrion (GO:1903955),1/81,0.070472466450265,0.1272419533129785,0,0,14.633823529411766,38.81670264132201,NRG1
70,GO_Biological_Process_2018,ERBB signaling pathway (GO:0038127),1/80,0.0696317739420862,0.1272419533129785,0,0,14.819806403574088,39.48788238772356,NRG1
330,GO_Biological_Process_2017b,regulation of antisense RNA transcription (GO:0060194),2/460,0.0633676744877864,0.1279864704380803,0,0,5.328602620087336,14.700556441279216,ZNF678;LIMD1
339,GO_Biological_Process_2017b,regulation of chromatin silencing (GO:0031935),2/465,0.064584342833928,0.1279864704380803,0,0,5.269708423326134,14.437858968429191,ZNF678;LIMD1
340,GO_Biological_Process_2017b,regulation of transcription from RNA polymerase I promoter (GO:0006356),2/466,0.064828656044354,0.1279864704380803,0,0,5.258081896551724,14.386151769949572,ZNF678;LIMD1
336,GO_Biological_Process_2017b,carbon catabolite regulation of transcription (GO:0045990),2/464,0.0643403551865875,0.1279864704380803,0,0,5.2813852813852815,14.489840903907792,ZNF678;LIMD1
335,GO_Biological_Process_2017b,nitrogen catabolite regulation of transcription (GO:0090293),2/464,0.0643403551865875,0.1279864704380803,0,0,5.2813852813852815,14.489840903907792,ZNF678;LIMD1
334,GO_Biological_Process_2017b,regulation of chromatin-mediated maintenance of transcription (GO:1904499),2/462,0.0638533594430714,0.1279864704380803,0,0,5.3048913043478265,14.59463703197796,ZNF678;LIMD1
333,GO_Biological_Process_2017b,ERBB2-EGFR signaling pathway (GO:0038134),1/73,0.063726788409155,0.1279864704380803,0,0,16.266339869281047,44.783677915691136,NRG1
332,GO_Biological_Process_2017b,regulation of transcription by glucose (GO:0046015),2/461,0.0636103527617239,0.1279864704380803,0,0,5.316721132897603,14.647455296538736,ZNF678;LIMD1
331,GO_Biological_Process_2017b,"regulation of DNA-templated transcription, termination (GO:0031554)",2/461,0.0636103527617239,0.1279864704380803,0,0,5.316721132897603,14.647455296538736,ZNF678;LIMD1
338,GO_Biological_Process_2017b,regulation of DNA-templated transcription in response to stress (GO:0043620),2/465,0.064584342833928,0.1279864704380803,0,0,5.269708423326134,14.437858968429191,ZNF678;LIMD1
329,GO_Biological_Process_2017b,regulation of transcription by galactose (GO:0000409),2/460,0.0633676744877864,0.1279864704380803,0,0,5.328602620087336,14.700556441279216,ZNF678;LIMD1
337,GO_Biological_Process_2017b,pre-miRNA export from nucleus (GO:0035281),1/74,0.0645725194547735,0.1279864704380803,0,0,16.042707493956488,43.95647876269956,LIMD1
327,GO_Biological_Process_2017b,regulation of transcription during mitotic cell cycle (GO:0045896),2/460,0.0633676744877864,0.1279864704380803,0,0,5.328602620087336,14.700556441279216,ZNF678;LIMD1
321,GO_Biological_Process_2017b,positive regulation of epithelial cell proliferation involved in wound healing (GO:0060054),1/72,0.0628803352568931,0.1279864704380803,0,0,16.496271748135875,45.63729539644487,NRG1
322,GO_Biological_Process_2017b,regulation of transcription from RNA polymerase V promoter (GO:1904279),2/460,0.0633676744877864,0.1279864704380803,0,0,5.328602620087336,14.700556441279216,ZNF678;LIMD1
323,GO_Biological_Process_2017b,chromatin organization involved in regulation of transcription (GO:0034401),2/460,0.0633676744877864,0.1279864704380803,0,0,5.328602620087336,14.700556441279216,ZNF678;LIMD1
328,GO_Biological_Process_2017b,"regulation of mating-type specific transcription, DNA-templated (GO:0007532)",2/460,0.0633676744877864,0.1279864704380803,0,0,5.328602620087336,14.700556441279216,ZNF678;LIMD1
325,GO_Biological_Process_2017b,regulation of transcription from mitochondrial promoter (GO:1903108),2/460,0.0633676744877864,0.1279864704380803,0,0,5.328602620087336,14.700556441279216,ZNF678;LIMD1
326,GO_Biological_Process_2017b,regulation of transcription by carbon monoxide (GO:0070028),2/460,0.0633676744877864,0.1279864704380803,0,0,5.328602620087336,14.700556441279216,ZNF678;LIMD1
324,GO_Biological_Process_2017b,regulation of transcription by pheromones (GO:0009373),2/460,0.0633676744877864,0.1279864704380803,0,0,5.328602620087336,14.700556441279216,ZNF678;LIMD1
341,GO_Biological_Process_2017b,regulation of transcription from RNA polymerase III promoter (GO:0006359),2/469,0.0655635420414442,0.1281165132748629,0,0,5.223501070663811,14.23265879676262,ZNF678;LIMD1
342,GO_Biological_Process_2017b,"regulation of DNA-templated transcription, elongation (GO:0032784)",2/469,0.0655635420414442,0.1281165132748629,0,0,5.223501070663811,14.23265879676262,ZNF678;LIMD1
343,GO_Biological_Process_2017b,ERBB signaling pathway (GO:0038127),1/76,0.0662618175517913,0.1288237366616045,0,0,15.613333333333332,42.376795202067306,NRG1
344,GO_Biological_Process_2017b,"regulation of DNA-templated transcription, initiation (GO:2000142)",2/474,0.0667947975851887,0.1292040781572085,0,0,5.166843220338983,13.98214986719412,ZNF678;LIMD1
72,GO_Biological_Process_2018,regulation of protein targeting to mitochondrion (GO:1903214),1/88,0.0763372567298681,0.1324387000375776,0,0,13.451656524678835,34.60565311468726,NRG1
74,GO_Biological_Process_2018,negative regulation of cellular macromolecule biosynthetic process (GO:2000113),2/512,0.0764069423293717,0.1324387000375776,0,0,4.772549019607843,12.27347706557533,NRG1;LIMD1
73,GO_Biological_Process_2018,negative regulation of translation (GO:0017148),1/88,0.0763372567298681,0.1324387000375776,0,0,13.451656524678835,34.60565311468726,LIMD1
345,GO_Biological_Process_2017b,negative regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061428),1/80,0.0696317739420862,0.1340149217076332,0,0,14.819806403574088,39.48788238772356,LIMD1
144,WikiPathways_2019_Human,Ectoderm Differentiation WP2858,1/138,0.1172235366155797,0.1348413114942376,0,0,8.520824388149421,18.26585775015061,PTPRB
145,WikiPathways_2019_Human,NRF2 pathway WP2884,1/146,0.1236045355363844,0.1348413114942376,0,0,8.047464503042596,16.82457683434384,NRG1
346,GO_Biological_Process_2017b,regulation of phosphatidylinositol 3-kinase signaling (GO:0014066),1/82,0.0713124414727928,0.135705157517935,0,0,14.452432824981845,38.16431494463284,NRG1
347,GO_Biological_Process_2017b,peptidyl-N-phospho-arginine dephosphorylation (GO:0098628),1/83,0.0721516995917754,0.135705157517935,0,0,14.275466284074604,37.52997870137401,PTPRB
352,GO_Biological_Process_2017b,activation of MAPK activity involved in conjugation with cellular fusion (GO:0071508),1/84,0.0729902413804037,0.135705157517935,0,0,14.10276399716513,36.91299089130259,NRG1
348,GO_Biological_Process_2017b,peptidyl-histidine dephosphorylation (GO:0035971),1/83,0.0721516995917754,0.135705157517935,0,0,14.275466284074604,37.52997870137401,PTPRB
350,GO_Biological_Process_2017b,activation of MAPK activity involved in osmosensory signaling pathway (GO:0000169),1/84,0.0729902413804037,0.135705157517935,0,0,14.10276399716513,36.91299089130259,NRG1
349,GO_Biological_Process_2017b,regulation of translational initiation by eIF2 alpha dephosphorylation (GO:0036496),1/84,0.0729902413804037,0.135705157517935,0,0,14.10276399716513,36.91299089130259,PTPRB
351,GO_Biological_Process_2017b,activation of MAPK activity involved in cell wall organization or biogenesis (GO:0000199),1/84,0.0729902413804037,0.135705157517935,0,0,14.10276399716513,36.91299089130259,NRG1
75,GO_Biological_Process_2018,regulation of transcription from RNA polymerase II promoter in response to stress (GO:0043618),1/93,0.0805049773808957,0.1377058823620584,0,0,12.717391304347826,32.040656856642045,LIMD1
353,GO_Biological_Process_2017b,activation of MAPK activity involved in innate immune response (GO:0035419),1/86,0.0746651782709374,0.1381486148684494,0,0,13.76955017301038,35.728422579909434,NRG1
355,GO_Biological_Process_2017b,positive regulation of protein import into mitochondrial outer membrane (GO:1903638),1/89,0.0771722254871189,0.1385125208316496,0,0,13.29812834224599,34.06602362525984,NRG1
356,GO_Biological_Process_2017b,positive regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061419),1/89,0.0771722254871189,0.1385125208316496,0,0,13.29812834224599,34.06602362525984,LIMD1
357,GO_Biological_Process_2017b,peptidyl-threonine dephosphorylation (GO:0035970),1/89,0.0771722254871189,0.1385125208316496,0,0,13.29812834224599,34.06602362525984,PTPRB
359,GO_Biological_Process_2017b,activation of MAPK activity by adrenergic receptor signaling pathway (GO:0071883),1/90,0.0780064813617029,0.1385125208316496,0,0,13.148050231328488,33.54019441349092,NRG1
360,GO_Biological_Process_2017b,microtubule cytoskeleton attachment to nuclear envelope (GO:1990933),1/90,0.0780064813617029,0.1385125208316496,0,0,13.148050231328488,33.54019441349092,LIMD1
361,GO_Biological_Process_2017b,septin cytoskeleton organization (GO:0032185),1/91,0.0788400249120094,0.1385125208316496,0,0,13.001307189542484,33.02766894797317,LIMD1
362,GO_Biological_Process_2017b,negative regulation of phosphatidylinositol 3-kinase signaling (GO:0014067),1/91,0.0788400249120094,0.1385125208316496,0,0,13.001307189542484,33.02766894797317,NRG1
363,GO_Biological_Process_2017b,macroautophagy (GO:0016236),1/91,0.0788400249120094,0.1385125208316496,0,0,13.001307189542484,33.02766894797317,ATG16L1
364,GO_Biological_Process_2017b,selective autophagy (GO:0061912),1/91,0.0788400249120094,0.1385125208316496,0,0,13.001307189542484,33.02766894797317,ATG16L1
358,GO_Biological_Process_2017b,cytoskeleton organization (GO:0007010),1/90,0.0780064813617029,0.1385125208316496,0,0,13.148050231328488,33.54019441349092,LIMD1
354,GO_Biological_Process_2017b,peptidyl-serine dephosphorylation (GO:0070262),1/88,0.0763372567298681,0.1385125208316496,0,0,13.451656524678835,34.60565311468726,PTPRB
366,GO_Biological_Process_2017b,histone dephosphorylation (GO:0016576),1/92,0.0796728567374856,0.1387032005929863,0,0,12.857789269553976,32.527973699604026,PTPRB
365,GO_Biological_Process_2017b,cortical cytoskeleton organization (GO:0030865),1/92,0.0796728567374856,0.1387032005929863,0,0,12.857789269553976,32.527973699604026,LIMD1
368,GO_Biological_Process_2017b,"regulation of transcription, DNA-templated (GO:0006355)",2/529,0.0808464342662682,0.1394783077656789,0,0,4.614563567362429,11.606567806164996,ZNF678;LIMD1
367,GO_Biological_Process_2017b,autophagosome organization (GO:1905037),1/93,0.0805049773808957,0.1394783077656789,0,0,12.717391304347826,32.040656856642045,ATG16L1
370,GO_Biological_Process_2017b,peptidyl-tyrosine dephosphorylation (GO:0035335),1/97,0.083826359716664,0.1433281061226889,0,0,12.185049019607844,30.20683114705019,PTPRB
369,GO_Biological_Process_2017b,cytoskeletal anchoring at nuclear membrane (GO:0090286),1/97,0.083826359716664,0.1433281061226889,0,0,12.185049019607844,30.20683114705019,LIMD1
372,GO_Biological_Process_2017b,cytoskeletal anchoring at plasma membrane (GO:0007016),1/99,0.0854827987095899,0.1443524610859259,0,0,11.935174069627852,29.35384580236193,LIMD1
373,GO_Biological_Process_2017b,protein lipidation involved in autophagosome assembly (GO:0061739),1/100,0.0863099571505927,0.1443524610859259,0,0,11.81402257872846,28.942114306609312,ATG16L1
374,GO_Biological_Process_2017b,positive regulation of canonical Wnt signaling pathway involved in heart development (GO:1905068),1/100,0.0863099571505927,0.1443524610859259,0,0,11.81402257872846,28.942114306609312,RNF220
375,GO_Biological_Process_2017b,positive regulation of canonical Wnt signaling pathway involved in neural crest cell differentiation (GO:0072381),1/100,0.0863099571505927,0.1443524610859259,0,0,11.81402257872846,28.942114306609312,RNF220
371,GO_Biological_Process_2017b,phosphatidylinositol-mediated signaling (GO:0048015),1/99,0.0854827987095899,0.1443524610859259,0,0,11.935174069627852,29.35384580236193,NRG1
376,GO_Biological_Process_2017b,regulation of transcription involved in G1/S transition of mitotic cell cycle (GO:0000083),2/557,0.0883347455662682,0.1465754125929565,0,0,4.37545045045045,10.617563247702368,ZNF678;LIMD1
